,PFemale,file,height,width
285,0.19018461,48. hairdressers-helping-hairdressers_1.jpg,131,123
286,0.9960896,48. hairdressers-helping-hairdressers_2.jpg,132,111
287,0.51685727,48. hairdressers-helping-hairdressers_3.jpg,132,112
288,0.76711076,48. hairdressers-helping-hairdressers_4.jpg,131,111
289,0.1761854,480. bhba-2018-feat-image-252_0.jpg,116,96
290,0.700383,480. bhba-2018-feat-image-252_1.jpg,116,96
291,0.43224335,480. bhba-2018-feat-image-252_10.jpg,116,96
292,0.040838502,480. bhba-2018-feat-image-252_11.jpg,116,96
293,0.73844284,480. bhba-2018-feat-image-252_12.jpg,116,96
294,0.62768203,480. bhba-2018-feat-image-252_13.jpg,116,96
295,0.057164885,480. bhba-2018-feat-image-252_14.jpg,116,96
296,0.36759347,480. bhba-2018-feat-image-252_15.jpg,116,96
297,0.7605572,480. bhba-2018-feat-image-252_16.jpg,116,96
298,0.29429775,480. bhba-2018-feat-image-252_17.jpg,116,55
299,0.6677871,480. bhba-2018-feat-image-252_18.jpg,116,96
300,0.96441126,480. bhba-2018-feat-image-252_2.jpg,116,96
301,0.0387483,480. bhba-2018-feat-image-252_3.jpg,123,104
302,0.24497029,480. bhba-2018-feat-image-252_4.jpg,116,96
303,0.05579273,480. bhba-2018-feat-image-252_5.jpg,116,96
304,0.98661363,480. bhba-2018-feat-image-252_6.jpg,116,96
305,0.66004544,480. bhba-2018-feat-image-252_7.jpg,116,69
306,0.9382949,480. bhba-2018-feat-image-252_8.jpg,116,96
307,0.60454416,480. bhba-2018-feat-image-252_9.jpg,116,96
308,0.99658376,49. lee-stafford_1990_0.jpg,348,327
309,4.0808744e-05,49. lee-stafford_1990_1.jpg,303,283
310,0.9940774,49. lee-stafford_1990_2.jpg,209,189
311,0.24120136,49. lee-stafford_1990_3.jpg,235,215
312,0.39033967,493. bhba16_winners_0.jpg,123,104
313,0.201757,493. bhba16_winners_1.jpg,124,75
314,0.45568103,493. bhba16_winners_2.jpg,116,96
315,0.62807333,493. bhba16_winners_3.jpg,123,104
316,0.39763585,493. bhba16_winners_4.jpg,132,112
317,0.04075888,493. bhba16_winners_5.jpg,123,103
318,0.0035155124,493. bhba16_winners_6.jpg,116,96
319,0.110190295,493. bhba16_winners_7.jpg,116,96
320,0.038477506,493. bhba16_winners_8.jpg,123,103
321,0.43456554,493. bhba16_winners_9.jpg,116,96
322,0.7445501,494. s-l300_0.jpg,100,103
323,0.9990422,5. hairdresser_0.jpg,209,189
324,0.9988656,51. c46f0e47e219_0.jpg,401,381
325,0.9992248,52. fluent-in-hairdresser_0.jpg,187,167
326,0.957204,53. hair-beauty-4_0.jpg,142,121
327,0.9998304,56. untitled-1_0.jpg,302,283
328,0.107270814,56. untitled-1_1.jpg,348,327
329,0.83964366,57. hairdressing-barbering-03_0.jpg,116,96
330,0.7468113,58. attractive-happy-girl-hairdresser-with-comb-and-hair-dryer-portrait-isolated-on-white-background-vector-illustration_1284-2390_0.jpg,187,167
331,0.9960865,59. p03647qs_0.jpg,170,150
332,0.44375676,59. p03647qs_1.jpg,209,189
333,0.99934465,60. 49269050-beautiful-blonde-female-hairdresser-holding-scissors-comb-and-hairdryer-in-hands-and-picking-proper-_0.jpg,266,245
334,0.99690163,60. 49269050-beautiful-blonde-female-hairdresser-holding-scissors-comb-and-hairdryer-in-hands-and-picking-proper-_1.jpg,266,246
335,0.0069905696,61. image_0.jpg,182,167
336,0.9806417,63. apprentice-hairdressing_0.jpg,188,168
337,0.548232,63. apprentice-hairdressing_1.jpg,209,189
338,0.09546302,64. maxresdefault_0.jpg,303,283
339,0.8126246,65. beauticians_0.jpg,266,246
340,0.9053329,66. hairdressorassessor._0.jpg,116,96
341,0.95726174,66. hairdressorassessor._1.jpg,104,103
342,0.6601644,66. hairdressorassessor._2.jpg,116,96
343,0.90847576,69. hairdressing_perming_0.jpg,303,283
344,0.5302263,69. hairdressing_perming_1.jpg,209,189
345,0.17540026,7. woman-getting-hair-consultation_0.jpg,146,150
346,0.9973551,7. woman-getting-hair-consultation_1.jpg,155,135
347,0.17091408,70. hairdresser_0.jpg,125,111
348,0.9699038,72. bha-header_0.jpg,235,214
349,0.2578492,72. bha-header_1.jpg,266,246
350,0.92287177,72. bha-header_2.jpg,209,189
351,0.4060691,73. work-for-us-headmasters_0.jpg,635,571
352,0.00093631016,76. cbbafa385b21683efdd34ac581936234_0.jpg,266,246
353,0.024992915,76. cbbafa385b21683efdd34ac581936234_1.jpg,123,103
354,0.6739441,76. cbbafa385b21683efdd34ac581936234_2.jpg,124,103
355,0.98555577,77. 63899_0.jpg,209,189
356,0.9986628,77. 63899_1.jpg,182,168
357,0.9818835,78. advanced_hairdressing_0.jpg,142,123
358,0.6741568,79. nr_2016_hairdressing_1_0.jpg,170,149
359,0.82752144,8. blowdry1_0.jpg,209,189
360,0.9544571,82. edward-scissorhands-hairdresser_0.jpg,155,135
361,0.45799088,82. edward-scissorhands-hairdresser_1.jpg,170,149
362,0.9955839,83. pay-sn_93_year_old_hairdresser_5_0.jpg,143,135
363,0.3768715,84. 63556050-working-process-in-modern-barbershop-male-hairdresser-serving-client-making-haircut-using-metal-scis_0.jpg,303,283
364,0.49702525,85. hairdressing-apprenticeship-e1449573071993-800x500_c_0.jpg,123,103
365,0.061642148,85. hairdressing-apprenticeship-e1449573071993-800x500_c_1.jpg,187,167
366,0.0064833164,85. hairdressing-apprenticeship-e1449573071993-800x500_c_2.jpg,116,149
367,0.14166489,85. hairdressing-apprenticeship-e1449573071993-800x500_c_3.jpg,132,112
368,0.99980164,86. mobile-hairdresser-ss2_0.jpg,542,522
369,0.9521319,86. mobile-hairdresser-ss2_1.jpg,542,522
370,0.012419801,87. ws81820d5b-05d8-4b89-9c0c-62d53064ef97_medium_0.jpg,142,122
371,0.16969971,87. ws81820d5b-05d8-4b89-9c0c-62d53064ef97_medium_1.jpg,155,135
372,0.76098365,89. hair-l3-1_0.jpg,170,149
373,0.9263843,9. teaching-training-hairdressers_0.jpg,158,167
374,0.046761677,9. teaching-training-hairdressers_1.jpg,235,215
375,0.35421905,9. teaching-training-hairdressers_2.jpg,143,122
376,0.6723,9. teaching-training-hairdressers_3.jpg,123,103
377,0.14294995,9. teaching-training-hairdressers_4.jpg,154,135
378,0.74465466,90. maxresdefault_0.jpg,347,327
379,0.15103081,90. maxresdefault_1.jpg,347,327
380,0.8944725,92. apprenticeships-in-hairdressing-at-skills-for-growth-1-1_0.jpg,155,135
381,0.7656169,92. apprenticeships-in-hairdressing-at-skills-for-growth-1-1_1.jpg,187,167
382,0.99870574,93. 13551613-studio-shot-of-hairdresser-with-hairdryer-isolated-on-white_0.jpg,209,189
383,0.660654,94. danielgalvin_1387932a_0.jpg,123,103
384,6.567039e-05,97. feat-image._0.jpg,132,112
385,0.0022233485,97. feat-image._1.jpg,170,149
386,0.8689596,97. feat-image._2.jpg,132,112
387,0.05983861,97. feat-image._3.jpg,143,122
388,0.016208395,97. feat-image._4.jpg,132,111
389,0.16207618,97. feat-image._5.jpg,132,112
390,0.00043633007,97. feat-image._6.jpg,155,135
391,0.030785847,97. feat-image._7.jpg,209,189
392,0.14614871,97. feat-image._8.jpg,123,103
393,0.9976896,99. woman-with-hairdresser-contraptions_1218-119_0.jpg,187,167
